1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,78,80,82,84,86,88,90,91,92
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV BG 1 T,HV BG 2 T,HVP BG 2 T
Time [h],1000000413,1000000474,1000000535,1000000726,1000000781,1000001095,1000001166,1000002098,1000002221,1000002479,1000002532,1000004170,1000005888,1000006109,1000008094,1000010236,1000015549,1000021130,1000024142,1000024246,1000027331,1000030660,1000037267,1000037332,1000040707,1000044364,1000044444,1000067215,1000067274,1000067326,1000067362,1000067386,1000067387,1000067461,1000067492,1000067493,1000067598,1000067603,1000067653,1000067700,1000067701,1000067853,1000067854,1000067888,1000067931,1000067932,1000067969,1000068017,1000068020,1000068021,1000068068,1000068069,1000068096,1000068101,1000068180,1000068183,1000068184,1000068371,1000068545,1000068582,1000068670,1000068671,1000068673,1000068674,1000068736,1000068737,1000068751,1000068762,1000069172,1000069777,1000069916,1000070799,1000070985,1000070999,1000071087,1000071247,1000000372,1000000480,1000000671
0.1,1660.95,1580.68,1705.14,1239.61,1951.13,1531.46,1598.57,1691.74,1366.04,1029.59,1519.33,1561.77,762.643,911.814,1577.98,1310.51,1024.59,1250.47,1193.58,1102.41,1737.4,1338.39,1566.18,1740.87,1515.38,1256.4,1035.6,1123.62,1160.99,1268.87,,1891.18,1891.18,1187.22,1679.71,1679.71,,,,2156.56,2156.56,1699.78,1699.78,,1893.2,1893.2,,,1524,1524,1158.87,1158.87,,,1151.77,1871.64,1871.64,,,,2136.78,2136.78,1774.74,1774.74,1179.38,1179.38,,,,1361.9,1406.68,1278.43,1835.87,1622.12,1731.87,1006.41,335.981,853.656,1294.53
0.2,1565.55,1696.62,1972.64,1283.33,1901.69,1691.04,1362.18,1602.39,1683.58,1117.08,1610.62,1637.33,871.805,1123.79,1390.31,1410.26,1267.76,1058.01,1146.98,1007.3,1732.52,1294.93,1021.48,1617,1656.42,1619.76,1025.37,1205.42,1109.57,1163.7,1629.12,1522.94,1522.94,1021.78,1822.66,1822.66,,,,1944.8,1944.8,1671.62,1671.62,,1977.83,1977.83,,,1368.36,1368.36,1194.43,1194.43,,,1285.87,1964.02,1964.02,,,,1921.32,1921.32,1650.21,1650.21,1189.89,1189.89,,,,1436.76,1542.7,1239.45,1645.47,1778.44,1510.68,1086.68,439.296,894.979,1358.67
0.3,1571.78,1445.87,1959.37,1200.35,1883.42,1545.75,1661.91,1738.88,1589.84,1236.34,1546.9,1778.03,810.874,804.053,1530.88,1195.86,1208.07,1084.68,1209.69,890.786,1568.53,1220.79,1158.27,1624.21,1505.78,1506.14,1038.88,1145.71,1142.35,1200.63,1530.38,1787.29,1469.9,1037.97,1834.32,1834.32,,,,1824.85,1824.85,1682.05,1682.05,,1973.41,1973.41,,,1284.23,1284.23,1082.53,1082.53,,,1216.14,1961.6,1961.6,,,,2080.63,2080.63,1515.7,1515.7,1136.03,1136.03,,,,1639.91,1486.95,1157.94,1865.39,1724.17,1664.84,1072.55,435.219,1054.93,1446.64
0.4,1691.24,1499.56,1944.49,1428.17,2019.8,1834.75,1694.49,1629.13,1735.62,1111.76,1631.98,1778.32,857.08,983.548,1665.3,1337.42,1265.58,1162.99,1333.7,962.895,1685.06,1353.83,1587.5,1744.97,1768.76,1653.98,1047.62,1146.82,1140,1166.24,1582.31,1622.79,1655.64,1160,1432.17,1432.17,,,,2033.12,2033.12,1750.56,1750.56,,2159.9,2159.9,,,1275.85,1275.85,1083.01,1083.01,,,1331.11,1896.29,1896.29,,,,2131.77,2131.77,1271.93,1271.93,1163.62,1163.62,,,,1564.24,1471.79,1213.41,1904.87,1511.43,1865.4,1065.43,525.717,1034,1619.71
0.5,1622.89,1503.58,1994.67,1377.44,2102.92,1829.58,1554.34,1895.12,1623.85,1130.58,1502.25,1930.17,821.583,1116.68,1573.03,1289.1,1100.63,1175.36,1326.3,1046.17,1782.09,1321.39,1564.95,1828.28,1509.38,1693.46,1228,1097.06,1298.8,1214.15,1042.54,1590.91,1726.09,971.51,1530.89,1344.07,,,,1948.28,1948.28,1765.77,1765.77,,2148.83,2148.83,,,1272.7,1272.7,1251.15,1251.15,,,1231.9,1901.14,1901.14,,,,2103.88,2103.88,1416.37,1416.37,1322.82,1322.82,,,,1547.27,1402.59,1263.55,1762.27,1919.78,1798.17,1332.65,466.096,960.279,1328.41
0.6,1425.59,1489.38,1843.58,1310.68,2004.92,1938.48,1578.1,1763.02,1761.66,1236.75,1590.69,1772.93,837.985,1023.36,1740.7,1287.02,1034.85,1222.67,1244.29,1087.71,1719.73,1341.02,1584.3,1760.59,1606.58,1607.28,1184.94,1227.65,1120.64,1141.42,1307.4,1632.6,1563.57,1040.13,1773.22,1882.07,1496.3,1519.15,,2120.82,2120.82,1792.94,1792.94,,1973.71,1973.71,,,1447.34,1447.34,1150.74,1150.74,,,1317.09,1826.5,1826.5,,,,2114.45,2114.45,1369.66,1369.66,1139.51,1139.51,,,,1594.23,1396.28,1303.52,1876.97,1973.68,1717.18,1178.68,548.772,944.257,1304.69
0.7,1457.63,1527.62,1848.21,1348.47,1962.96,1936.89,1805.46,1741.46,1630,1121.22,1534.88,1872.88,765.746,1026.43,1709.21,1246.17,1094.57,1135.18,1391.19,1080.52,1762.22,1399.17,1418.01,1838.45,1429.19,1749.11,1187.32,1031.98,1097.98,961.491,1311.18,1667.75,1421.68,1003.91,1595.07,1663.4,1359.84,2028.09,1136.25,1949.1,1949.1,1859.13,1859.13,,1930.64,1930.64,,,1450.41,1450.41,1171.43,1171.43,,,1172.45,2026.5,2026.5,,,,2048.89,2048.89,1525.82,1525.82,1169.04,1169.04,,,,1569.28,1653.64,1459.29,1815.6,1850.93,1626.71,1075.33,563.359,926.885,1394.29
0.8,1440.28,1452.92,2016.1,1408.2,1922.63,1956.16,1812.1,1785.25,1638.45,1157.75,1519.96,1812.3,806.424,1047.8,1696,1170.84,1053.86,1319.22,1208.35,1156.87,1614.35,1375.55,1495.27,1813.63,1627.79,1741.76,1175.87,1037.21,1119.56,1017.44,1316.32,1497.74,1561.88,1107.48,1662.08,1773.4,1420.13,1591.81,1021.3,1942.68,1301.65,1625.83,1625.83,,1965.71,1965.71,,,1427.1,1427.1,1093.67,1093.67,,,1314.7,1952.65,1952.65,,,,2057.25,2057.25,1505.21,1505.21,1037.2,1037.2,,,,1696.3,1677.81,1328.63,1689.02,1746.21,1393.32,1144.84,559.128,796.121,1421.44
0.9,1623.43,1533.36,2119.15,1405.54,1986.58,2168.11,1712.62,1677.47,1595.43,1102.06,1492.45,1724.5,805.911,1008.77,1828.94,1199.75,1027.49,1274.33,1314.8,1217.49,1782.35,1462.01,1466.38,1771.58,1766.02,1879.63,1122.26,1135.66,1138.87,1206.3,1461.28,1675.96,1545.43,1013.86,1507.58,1516.32,1455.78,1553.67,863.051,1752.86,1902.81,1986.56,1986.56,,1861.88,1861.88,,,1340.15,1340.15,1161.29,1161.29,,,1135.24,1979.63,1979.63,,,,2180.43,2180.43,1735.94,1735.94,1096.55,1096.55,,,,1581.88,1619.76,1469.48,1706.27,1644.58,1353.11,1091.94,607.064,828.179,1813.82
1,1503.13,1272.49,1744.36,1222.29,1772.65,2006.16,1865.59,1531.73,1340.6,876.287,1182.36,1424.85,674.94,747.135,1494.22,1012.52,794.84,1074.44,1162.33,830.445,1587.49,1099.44,1210.22,1444.96,1494.44,1601.64,936.612,908.134,995.473,852.004,1240.53,1456.11,1399.66,804.607,1366.11,1395.35,1241.71,1549.54,833.952,1372.11,1530.85,1739.28,1739.28,,1735.68,1735.68,,,1064.74,1064.74,929.199,929.199,,,1061.9,1764.82,1764.82,,,,1864.7,1864.7,1559.13,1559.13,923.736,923.736,,,,1485.85,1384.09,1155.12,1580.19,1604.15,1416.93,990.326,524.022,803.892,1986.31
1.1,1713.37,1267.75,1941.39,1253.17,2123.65,2097.02,2082.8,1838.41,1785.47,1037.56,1291.5,1724.59,783.939,1036.48,1687.48,1311.24,1144.26,1238.66,1401.39,1094.71,1769.92,1442.44,1333.12,1748.92,1599.74,1749.43,1135.39,1104.95,1239.62,1111.19,1274.7,1700.81,1583.99,1092.18,1673.01,1493.79,1370.26,1713.49,936.148,1938.24,1771.64,1966.91,1767.67,1336.45,1790.98,1790.98,,,1479.49,1479.49,1065.84,1065.84,,,1264.23,2020.96,2020.96,,,,2280.5,2280.5,1709.04,1709.04,1163.91,1163.91,,,,1665.79,1360.85,1434.05,1849.49,1692.92,1661.85,1071.45,565.616,703.237,2360.23
1.2,1801.29,1434.62,1992.01,1370.34,2002.17,2035.45,2119.63,1936.92,1805.12,1080.95,1485.01,1745.43,826.747,1082.38,1834.32,1290.22,1268.31,1186.89,1358.52,1245.81,1911.46,1312.82,1400.65,1851.74,1701.73,2016.61,1254.85,1165.73,1069.03,1082.94,1499.74,1590.43,1517.43,1129.45,1791.39,1678.44,1499.63,1727.23,921.474,1846.91,1674.37,1738.53,1529.14,1318.51,1364.47,1686.67,1207.44,,1188.21,1188.21,1188.13,1188.13,,,1283.01,2053.71,2053.71,,,,2114.3,2114.3,1690.49,1690.49,1190.05,1190.05,,,,1716.12,1550.06,1421.64,1834.59,1658.67,1858.9,1147.62,627.52,1052.25,2242.84
1.3,1786.16,1397.42,2026.91,1525.29,1933.03,2232.25,1886.99,1829.86,1926.38,1109.73,1538.67,1861.08,930.645,1102.76,1748.4,1369.71,1109.43,1367.93,1188.96,1333.3,1788.61,1373.81,1492.4,1856.15,1781.26,1924.33,1131.65,1130.89,1035.85,1045.83,1262.53,1913.47,1719.67,1125.86,1978.89,1627.81,1505.58,1726.69,921.105,1746.08,2089.45,1488.34,1656.54,1196.88,1378.45,1602.22,1403.21,1115.11,1089.46,1230.87,1528.86,1528.86,,,1467.17,2124.83,2124.83,,,,2215.3,2215.3,1821.86,1821.86,1036.6,1036.6,,,,1710.48,1675.01,1352.27,1900.27,1802.23,1999.94,1230.5,573.014,1059.48,1691.4
1.4,1615.46,1432.87,2089.63,1381.02,1925.32,2132.74,1654.71,1921.37,1882.75,1103.03,1413.71,1679.92,902.305,1150.83,1751.68,1305.32,1259.66,1319.23,1470.24,1190.08,1865.61,1316.25,1495.88,1932.17,1911.86,1900.47,1216.07,965.559,1135.14,1347.27,1658.47,1845.45,1648.41,1203.99,2044.84,1677.89,1327.55,1856.84,1154.59,1865.87,1935,1737.16,1491.55,1317.43,1463.47,1517.12,1377.85,1238.06,1187.1,1242.07,1215.78,1341.17,1751.44,1478.58,1241.99,1520.32,1520.32,,,,2300.56,2300.56,1729.46,1729.46,1065.87,1065.87,,,,1631.1,1663.1,1258.68,1979.26,1852.53,1796.8,1227.66,556.189,944.395,1801.89
1.5,1575.36,1446.32,1932.2,1472.51,2002.62,2115.15,1801.17,1832.66,1546.38,1217.34,1591.64,1706.72,1061.08,991.425,1800.47,1388.27,1146.27,1398.22,1361.26,1213.48,1923.15,1502.11,1199.44,1970.6,1838.03,1705.91,1078.95,808.834,1122.84,1035.09,1647.86,1830.16,1596.12,1091.76,1864.69,1582.33,1433.12,1938.62,1058.37,1886.14,1942.72,1836.93,1407.83,1198.49,1556.43,1542.85,1475.06,1208.17,1303.95,1275.39,1089.58,1354.67,1740.19,1485.86,650.794,1710.65,1150.41,,,,2369.05,2369.05,1772.33,1772.33,1136.92,1136.92,,,,1747.46,1548.28,1292.17,1838.75,1794.61,1795.01,1197.88,609.426,759.849,1859.47
1.6,1614.91,1666.99,2111.21,1319.84,1877.41,2056.82,1995.43,1829.88,1657.45,1142.59,1584.43,1850.11,945.761,983.154,1677.31,1360.11,1075.24,1137.66,1729.45,1266.27,2093.26,1363.45,1234.1,1948.98,1740,1859.42,1127.34,1193.13,1107.19,1100.39,1535.61,1868.23,1443.29,1183.23,1835.66,1433.53,1451.69,1959.08,934.887,1940.41,1909.52,1459.41,1317.53,1179.31,1520.96,1513.67,1587.8,1154.76,1167.46,1572.32,1072.3,1306.01,1801.03,1462.1,1208.09,1830.34,1891.77,,,,2087.43,2087.43,1713.83,1713.83,1046.59,1046.59,,,,1521.61,1634.91,1301.85,1680.44,1836.49,1465.51,1147.67,551.669,863.907,2087.48
1.7,1789.65,1622.71,1943.59,1486.09,2075.46,2122.96,1530.18,1804.65,1439.83,1239.69,1493.91,1785.62,812.012,952.135,1679.71,1344.03,1209.77,1134.26,1556.17,1221.16,1912.17,1364.16,1441.52,1904.06,1573.3,2049.79,1226.72,1292.4,1162.52,1173.73,1415.14,1679.31,1411.47,1031.23,2021.26,1420.65,1541.96,1973.29,934.692,1630.51,1605.87,1636.74,1384.62,1238.76,1677.68,1523.95,1432.92,1157.19,1308.7,1233.83,1078.51,1322.42,1764.19,1102.69,1184.46,1796.82,1633.65,,,,2201.65,2201.65,1401,1401,1046.96,1046.96,,,,1567.74,1214.59,1385,1600.48,1836.48,1694.07,1104.81,619.347,908.983,2062.89
1.8,1815.17,1522.06,2002.77,1544.5,2085.19,2039.4,1873.48,1886.42,1444.84,1256.32,1433.93,2102.44,873.277,1083.36,1909.67,1299.45,1175.28,1156.65,1571.44,1159.78,1842.95,822.317,1622.44,1885.27,1877.83,1895.66,1142.33,1127.94,1160.11,1139.4,1471.77,1981.76,1540.84,960.401,1823.85,1615.16,1625.4,1853.38,1001.07,1734.01,1737.5,1476.69,1618.64,1317.24,1657.48,1499.24,1551.41,1133.37,1257.88,1342.58,1152.93,1426.52,1629.76,1227.44,1184.94,1694.95,1933.91,1594.76,,,2232.37,2232.37,1577.61,1577.61,1110.78,1110.78,,,,1439.06,1460.15,1324.88,1709.57,1685.12,1676.92,1246.41,533.061,682.61,2085
1.9,1639.93,1527.04,2203.47,1359.01,2098.98,2370.98,1635.28,1874.68,1518.37,1476.59,1462.58,2018.22,1019.25,1047.54,1697.3,1309.38,1127.06,1455.21,1595.35,1167.92,1647.77,1372.46,1645.74,2054.26,1855.03,1598.69,1229.53,1096.05,1255.61,1276.58,1687.65,2003.28,1494.85,1063.25,1700.1,1587.74,1446.96,2046.16,755.247,1840.22,1818.78,1597.79,1572.35,1145.96,1491.46,1408.57,1538.39,1188.25,1247.08,1343.54,1219.01,1489.83,1675.96,1311.04,1336.93,1651.87,1869.14,1529.78,1163.4,,2146.54,2146.54,1559.29,1559.29,1116.1,1116.1,,,,1567.65,1698.86,1283.53,1850.48,1607.35,1853.42,1231.63,612.748,682.312,2093.68
2,1654.82,1852.75,1881.36,1442.45,2145.53,2162.59,1716.84,2104.84,1690.49,1380.58,1662.3,2230.44,971.085,1116.21,1815.11,1348.21,1271.57,1252.42,1414.17,1298.88,1793.01,1088.53,1707.4,2007.89,1920.1,1960.81,1231.08,1288.64,1210.01,1148.36,1449.42,1813.73,1567.19,1137.33,1833.24,1518.19,1417.46,1821.22,1010.54,1964.75,1995.25,1725.03,1587.28,1403.52,1767.35,1549.71,1337.51,1174.49,1434.62,1489.58,1316.4,1275.9,1684.82,1348.51,1244.16,1662.96,1926.53,1585.9,1230.78,,2080.32,2080.32,1496.21,1496.21,1108.98,1108.98,,,,1630.56,1625.9,1284.58,1912.46,1661.64,1905.74,1475.14,520.949,852.057,1742.47
2.1,1798.12,1667.41,1910.63,1433.86,2101.68,1923.16,1611.28,1984.29,1628.02,1309.28,1555.24,2022.15,924.442,1195.54,1780.75,1376.31,1244.5,1278.52,1379.76,1198.7,1791.97,1202.11,1616.66,1921.2,1926.05,1974.45,871.068,1251.63,1239.73,988.445,1458.6,1752.7,1527.7,1166.64,2035.57,1563.88,1690.12,2045.39,1314.89,1906.94,1677.47,2177.69,1677.95,1274.53,1761.9,1561.84,1379.79,1139.45,1265.98,1356.71,1252.42,1170.48,1619.94,1380.19,1284.06,1689.72,1901.79,1509.54,1099.77,1561.52,1867.57,1867.57,1418.44,1418.44,1201.95,1201.95,,,,1724.25,1614.29,1262.26,1845.29,1752.16,1598.78,1429.97,572.376,871.176,1792.54
2.2,1939.49,1536.93,2097.54,1491.52,2306.95,2095.35,1646.3,1878.4,1634.1,1202.2,1519.05,2109.37,971.233,1119.9,1952.06,1269.79,1328.41,1376.88,1522.77,1280.93,1897.57,1311.29,1623.49,1990.64,1676.38,1949.9,1011.52,1202.54,1178.58,1112.66,1484.72,1616,1852.31,1224.34,1943.81,1801.71,1588.02,2012.75,1101.21,2010.48,1781.85,1875.17,1799.98,1377.4,1488.55,1574.71,1319.19,1209.45,1205.28,1467.12,1262.66,1297.29,1831.82,1261.55,1243.77,1717.7,1936.03,1583.48,1188.43,1720.78,2181.71,1700.87,1513.31,1288.44,1033.19,1033.19,,,,1804.85,1847.62,1267.12,1780.29,1878.94,1837.5,1426.7,654.142,827.673,2047.29
2.3,1845.11,1529.5,2337.05,1530.59,2320.32,2108.64,1572.66,2091.43,1624.56,1223.34,1514.02,1941.33,905.898,1058.63,2030.93,1322.68,1269.58,1273.73,1692.41,1312.06,2098.55,1196.96,1730.66,1902.2,1963.5,1960.28,1143.31,1312.75,1172.44,1249.37,1636.15,1713.98,1840.39,1175.58,1973.89,1747.53,1645.8,1922.54,1076.36,1916.18,1650.1,1880.09,1745.37,1456.98,1642.74,1702.97,1369.4,1121.81,1343.49,1419.39,1185.33,1266.73,1933.19,1231.77,1275.04,1695.77,1936.64,1661.05,1231.64,1575.07,1833.01,1601.39,1519.18,1254.81,780.793,906.933,1243.25,1187.82,,1602.02,1763.81,1336.53,1833.12,1852.44,1895.02,1350.87,686.011,765.819,2185.8
2.4,1852.72,1696.17,2182.43,1390.6,2383.58,2142.5,1591.45,2110.33,1579.44,1305.22,1511.63,1894.87,911.587,1010.42,1734.67,1285.19,1162.51,1200.84,1398.75,1145.07,2037.53,1150.75,1693,2017.61,1835.39,1795.49,1029.37,1289.01,1099.66,1271.46,1456.73,1854.9,1852.2,1211.87,1852.12,1855.71,1135.62,1882.17,1087.93,2058.66,1660.19,1661.98,1715.55,1413.57,1851.2,1627.21,1369.53,1101.98,1279.84,1395.57,1273.51,1313.24,1855.08,1232.08,1301.15,1793.13,1944.95,1558.59,1203.46,1444.29,1723.44,1689.06,1208.35,1174.63,973.957,986.603,1358.42,1320.23,,1708.01,1729,1301.86,1766.14,1685.47,1923.96,1340.57,795.508,857.347,2065.82
2.5,1792.21,1645.16,2018.79,1399.5,2333,2199.73,1613.12,1860.67,1576.29,1266.39,1592.5,2100.07,952.549,970.576,1650.37,1342.65,1175.45,1306.23,1447.67,1330.22,2037.75,1089.55,1630,1961.79,1834.76,1887.52,736.106,1258.63,1114.97,1235.35,1671.64,1830.98,1735.75,1237.13,1636.04,1852.97,1390.65,1822.43,967.937,1973.06,1604.72,1680.68,1710.25,1354.04,1780.55,1627.81,1366.25,1174.56,1458.19,1444.61,1136.43,1160.62,1572.79,1288.18,1180.17,1975.54,1963.1,1617.94,1214.65,1575.7,1741.23,1608.46,1519.54,1325.08,919.974,1042.76,1268.68,1230.88,,1785.61,1745.87,1304.89,1682.06,1852.49,1861.3,1520.44,720.897,868.207,2363.88
2.6,1649.29,1686.24,2212.4,1489.91,2269.59,2335.39,1684.55,1860.74,1544.25,1244.11,1709.62,2265.37,951.326,981.138,1736.02,1197.84,983.183,1364.98,1267.57,1371.58,2291.84,1068.53,1665.8,1963.73,1919.9,1930.47,989.263,1284.56,1154.02,1141.26,1704.48,1660.85,1647.86,1291.62,1637.57,1846.14,1263.39,1740.62,1128.43,1524.85,1700.97,1867.77,1642.56,1361.11,1866.68,1413.42,1193.58,1066.89,1367.55,1647.62,1184.63,1344.83,1709.15,1307.15,1254.77,1941.42,1808.4,1673.55,1200.68,1558.14,1694.29,1649.81,1467.13,1215,959.081,1020.75,1219.72,1290.23,,1717.94,1806.51,1338.55,1648.33,1963.42,1828.69,1508.96,712.224,904.746,1969.37
2.7,1811.62,1713.16,2209.93,1456.36,2299.12,2255.5,1676.77,1899.09,1662.33,1312.08,1918,2179.15,952.22,1139.73,1834.29,1228.23,1165.89,1414.56,1327.27,1374.02,2221.45,1156.76,1720.94,1864.56,1755.19,1905.42,971.436,1194.62,1121.09,1193.59,1692.38,1905.13,1818.26,1203.69,1679.82,1801.34,1483.97,1838.33,1038.97,2039.18,1669.59,1741.23,1842.74,1453.03,1938.89,1528.76,1277.15,1223.23,1206.11,1376.32,1242.94,1415.7,1675.58,1215.4,1176.8,1750.42,1717.52,1712.26,1211.19,1695.48,1745.95,1570.92,1436.98,1240.95,888.97,1000.34,1198.71,1225.46,,1640.23,1755.39,1446.39,1827.69,1723.97,1742.7,1494.15,680.911,960.462,2080.41
2.8,1714.92,1668.07,2100.52,1389.61,2247.36,2305.05,1424.11,1817.05,1723.17,1356.1,2065.42,2258.98,926.72,1116.1,1702.22,1249.22,1290.3,1230.46,1391.59,1384.95,2203.72,1249.02,1605.38,1947.07,1772.93,2096.28,1104.73,1338.99,1174.82,1139.54,1707.09,1500.57,1747.95,1058.7,1568.26,1923.13,1490.6,1823.83,1081.69,1592.31,1824.54,1874.17,1727.72,1388.7,1576.75,1456.39,1472.35,1342.51,1317.06,1434.16,1251.62,1412.13,1708.17,1336.8,1306.75,1735.81,1716.82,1725.38,1254.36,1683.48,1812.46,1717.54,1307.56,1390.69,970.363,990.931,1222.11,1231.76,,1865.88,1616,1489.25,1850.93,1970.99,2095.31,1510.29,739.482,790.453,2400.03
